"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000000909446,000000909446,2,60,,,,
000000909444,000000909444,2,60,,,,
000000909442,000000909442,2,60,,,,
000000921815,000000921815,2,120,,,,
000000908034,000000908034,2,60,,,,
000000908030,000000908030,2,60,,,,
000000904956,000000904956,2,60,,,,
000000907464,000000907464,2,120,,,,
000000907462,000000907462,2,120,,,,
000000921814,000000921814,2,120,,,,
000000906804,000000906804,2,60,,,,
000000908318,000000908318,2,60,,,,
000000921026,000000921026,2,120,,,,
000000921027,000000921027,2,120,,,,
000000921025,000000921025,2,120,,,,
000000921023,000000921023,2,120,,,,
000000921021,000000921021,2,120,,,,
000000908278,000000908278,2,60,,,,
000000921029,000000921029,2,120,,,,
000000908316,000000908316,2,60,,,,
000000908314,000000908314,2,60,,,,
000000913453,000000913453,2,120,,,,
000000913453,000000913453,2,180,"46213","46211",,
000000908312,000000908312,2,60,,,,
000000900311,000000900311,2,60,,,,
000000908310,000000908310,2,60,,,,
000000908270,000000908270,2,60,,,,
000000921302,000000921302,2,120,,,,
000000906330,000000906330,2,60,,,,
000000908276,000000908276,2,60,,,,
000000908274,000000908274,2,60,,,,
000000908273,000000908273,2,60,,,,
000000908272,000000908272,2,120,,,,
000000904161,000000904161,2,60,,,,
000000909194,000000909194,2,60,,,,
000000921263,000000921263,2,120,,,,
000000909192,000000909192,2,60,,,,
000000921260,000000921260,2,120,,,,
000000921261,000000921261,2,120,,,,
000000909190,000000909190,2,60,,,,
000000902761,000000902761,2,60,,,,
000000901191,000000901191,2,60,,,,
000000921269,000000921269,2,120,,,,
000000909198,000000909198,2,60,,,,
000000921265,000000921265,2,120,,,,
000000903281,000000903281,2,60,,,,
000000905878,000000905878,2,60,,,,
000000921546,000000921546,2,120,,,,
000000921547,000000921547,2,120,,,,
000000921545,000000921545,2,120,,,,
000000906571,000000906571,2,60,,,,
000000905916,000000905916,2,60,,,,
000000905914,000000905914,2,60,,,,
000000905912,000000905912,2,60,,,,
000000905910,000000905910,2,60,,,,
000000921548,000000921548,2,120,,,,
000000921549,000000921549,2,120,,,,
000000905918,000000905918,2,60,,,,
000000921266,000000921266,2,120,,,,
000000921264,000000921264,2,120,,,,
000000905870,000000905870,2,60,,,,
000000909513,000000909513,2,120,,,,
000000905698,000000905698,2,180,,,,
000000905001,000000905001,2,120,,,,
000000909510,000000909510,2,120,,,,
000000909518,000000909518,2,120,,,,
000000909237,000000909237,2,60,,,,
000000909233,000000909233,2,60,,,,
000000909231,000000909231,2,60,,,,
000000901231,000000901231,2,60,,,,
000000907096,000000907096,2,60,,,,
000000907094,000000907094,2,180,,,,
000000907090,000000907090,2,60,,,,
000000909238,000000909238,2,60,,,,
000000907098,000000907098,2,60,,,,
000000906451,000000906451,2,60,,,,
000000905876,000000905876,2,60,,,,
000000905872,000000905872,2,60,,,,
000000909514,000000909514,2,120,,,,
000000905361,000000905361,2,60,,,,
000000901471,000000901471,2,120,,,,
000000903721,000000903721,2,60,,,,
000000905694,000000905694,2,60,,,,
000000903155,000000903155,2,60,,,,
000000905692,000000905692,2,60,,,,
000000905690,000000905690,2,60,,,,
000000903151,000000903151,2,60,,,,
000000909516,000000909516,2,120,,,,
000000921926,000000921926,2,120,,,,
000000906834,000000906834,2,60,,,,
000000906832,000000906832,2,60,,,,
000000904948,000000904948,2,60,,,,
000000906831,000000906831,2,60,,,,
000000921801,000000921801,2,120,,,,
000000906838,000000906838,2,60,,,,
000000901751,000000901751,2,120,,,,
000000907537,000000907537,2,60,,,,
000000906836,000000906836,2,60,,,,
000000908302,000000908302,2,60,,,,
000000908300,000000908300,2,60,,,,
000000908308,000000908308,2,60,,,,
000000908026,000000908026,2,60,,,,
000000908024,000000908024,2,60,,,,
000000908022,000000908022,2,60,,,,
000000908021,000000908021,2,60,,,,
000000900021,000000900021,1,,,,,
000000904946,000000904946,2,60,,,,
000000904944,000000904944,2,60,,,,
000000907415,000000907415,2,60,,,,
000000907413,000000907413,2,60,,,,
000000904940,000000904940,2,60,,,,
000000902391,000000902391,2,60,,,,
000000908028,000000908028,2,60,,,,
000000908304,000000908304,1,,,,,
000000900641,000000900641,2,120,,,,
000000908266,000000908266,2,60,,,,
000000908264,000000908264,2,60,,,,
000000908262,000000908262,2,60,,,,
000000908260,000000908260,2,60,,,,
000000900261,000000900261,2,120,,,,
000000904111,000000904111,2,60,,,,
000000907654,000000907654,2,60,,,,
000000907650,000000907650,2,60,,,,
000000908268,000000908268,2,60,,,,
000000907658,000000907658,2,60,,,,
000000908306,000000908306,2,60,,,,
000000913445,000000913445,2,120,,,,
000000909186,000000909186,2,60,,,,
000000909184,000000909184,2,60,,,,
000000909182,000000909182,2,60,,,,
000000901183,000000901183,2,60,,,,
000000901181,000000901181,2,60,,,,
000000909180,000000909180,2,60,,,,
000000909188,000000909188,2,60,,,,
000000905864,000000905864,2,60,,,,
000000905862,000000905862,2,60,,,,
000000905860,000000905860,2,300,,,,
000000905868,000000905868,2,60,,,,
000000921576,000000921576,2,120,,,,
000000921577,000000921577,2,120,,,,
000000921577,000000921577,2,60,"46232","46232",,
000000921577,000000921577,2,1,"46240","46240",,
000000921575,000000921575,2,120,,,,
000000921572,000000921572,2,120,,,,
000000921573,000000921573,2,120,,,,
000000921570,000000921570,2,120,,,,
000000921571,000000921571,2,120,,,,
000000902671,000000902671,2,60,,,,
000000906561,000000906561,2,60,,,,
000000905906,000000905906,2,60,,,,
000000905904,000000905904,2,60,,,,
000000905902,000000905902,2,60,,,,
000000905900,000000905900,2,120,,,,
000000921578,000000921578,2,120,,,,
000000906441,000000906441,2,60,,,,
000000903141,000000903141,2,60,,,,
000000909504,000000909504,2,120,,,,
000000909502,000000909502,2,120,,,,
000000905688,000000905688,2,60,,,,
000000909500,000000909500,2,120,,,,
000000905031,000000905031,2,60,,,,
000000900921,000000900921,2,60,,,,
000000913195,000000913195,2,120,,,,
000000913193,000000913193,2,120,,,,
000000907086,000000907086,2,60,,,,
000000907082,000000907082,2,60,,,,
000000903593,000000903593,1,,,,,
000000907080,000000907080,2,60,,,,
000000903591,000000903591,1,,,,,
000000907088,000000907088,2,60,,,,
000000905680,000000905680,2,60,,,,
000000905271,000000905271,2,60,,,,
000000901741,000000901741,2,120,,,,
000000907525,000000907525,2,60,,,,
000000907523,000000907523,2,60,,,,
000000907521,000000907521,2,60,,,,
000000905279,000000905279,2,60,,,,
000000909462,000000909462,2,60,,,,
000000905311,000000905311,2,60,,,,
000000905686,000000905686,2,60,,,,
000000905684,000000905684,2,60,,,,
000000906557,000000906557,2,60,,,,
000000913511,000000913511,2,120,,,,
000000907406,000000907406,2,60,,,,
000000907404,000000907404,2,60,,,,
000000904974,000000904974,2,60,,,,
000000907400,000000907400,2,60,,,,
000000906826,000000906826,2,60,,,,
000000921836,000000921836,2,120,,,,
000000906827,000000906827,2,60,,,,
000000921834,000000921834,2,120,,,,
000000921833,000000921833,2,120,,,,
000000904978,000000904978,2,60,,,,
000000904859,000000904859,2,60,,,,
000000908216,000000908216,2,60,,,,
000000908214,000000908214,2,60,,,,
000000908212,000000908212,2,60,,,,
000000908210,000000908210,2,60,,,,
000000900211,000000900211,2,120,,,,
000000904101,000000904101,2,120,,,,
000000908218,000000908218,2,60,,,,
000000908336,000000908336,2,60,,,,
000000908334,000000908334,2,60,,,,
000000908332,000000908332,2,60,,,,
000000908330,000000908330,2,60,,,,
000000900331,000000900331,2,120,,,,
000000904856,000000904856,2,60,,,,
000000904854,000000904854,2,60,,,,
000000904852,000000904852,2,60,,,,
000000904850,000000904850,2,60,,,,
000000908338,000000908338,2,60,,,,
000000904791,000000904791,2,60,,,,
000000921207,000000921207,2,120,,,,
000000921204,000000921204,2,120,,,,
000000921205,000000921205,2,120,,,,
000000921208,000000921208,2,120,,,,
000000921209,000000921209,2,120,,,,
000000910179,000000910179,2,60,,,,
000000904797,000000904797,2,60,,,,
000000904795,000000904795,2,60,,,,
000000902661,000000902661,2,60,,,,
000000905932,000000905932,2,60,,,,
000000921568,000000921568,2,120,,,,
000000910051,000000910051,2,60,,,,
000000909098,000000909098,2,60,,,,
000000921569,000000921569,2,120,,,,
000000905938,000000905938,2,60,,,,
000000905939,000000905939,2,60,,,,
000000904341,000000904341,2,120,,,,
000000900451,000000900451,2,120,,,,
000000906511,000000906511,2,60,,,,
000000921443,000000921443,2,120,,,,
000000921441,000000921441,2,120,,,,
000000906471,000000906471,2,60,,,,
000000905816,000000905816,2,60,,,,
000000905814,000000905814,2,60,,,,
000000905812,000000905812,2,60,,,,
000000905810,000000905810,2,60,,,,
000000905818,000000905818,2,60,,,,
000000909096,000000909096,2,60,,,,
000000921565,000000921565,2,120,,,,
000000909094,000000909094,2,60,,,,
000000909092,000000909092,2,60,,,,
000000906513,000000906513,2,60,,,,
000000909090,000000909090,2,60,,,,
000000907394,000000907394,2,120,,,,
000000907392,000000907392,2,120,,,,
000000902881,000000902881,2,120,,,,
000000906756,000000906756,2,60,,,,
000000913187,000000913187,2,120,,,,
000000906754,000000906754,2,60,,,,
000000913185,000000913185,2,120,,,,
000000906750,000000906750,2,60,,,,
000000913181,000000913181,2,120,,,,
000000906758,000000906758,2,60,,,,
000000921446,000000921446,2,120,,,,
000000921444,000000921444,2,120,,,,
000000921445,000000921445,2,120,,,,
000000903621,000000903621,2,60,,,,
000000909416,000000909416,2,60,,,,
000000905301,000000905301,2,60,,,,
000000909418,000000909418,2,60,,,,
000000903171,000000903171,2,60,,,,
000000909537,000000909537,2,120,,,,
000000909537,000000909537,2,2,"46211","46211",,
000000909537,000000909537,2,1,"46213","46214",,
000000909534,000000909534,2,180,,,,
000000909532,000000909532,2,120,,,,
000000905021,000000905021,2,60,,,,
000000904841,000000904841,2,60,,,,
000000904848,000000904848,2,60,,,,
000000905541,000000905541,2,60,,,,
000000901651,000000901651,2,120,,,,
000000904966,000000904966,2,60,,,,
000000907436,000000907436,2,60,,,,
000000907434,000000907434,2,60,,,,
000000904964,000000904964,2,60,,,,
000000907432,000000907432,2,60,,,,
000000904962,000000904962,2,60,,,,
000000907430,000000907430,2,60,,,,
000000904968,000000904968,2,60,,,,
000000905267,000000905267,2,60,,,,
000000908328,000000908328,2,60,,,,
000000907674,000000907674,2,60,,,,
000000907670,000000907670,2,60,,,,
000000908208,000000908208,2,60,,,,
000000907679,000000907679,2,60,,,,
000000908326,000000908326,2,60,,,,
000000908324,000000908324,2,60,,,,
000000908322,000000908322,2,60,,,,
000000904847,000000904847,2,60,,,,
000000904845,000000904845,2,60,,,,
000000904843,000000904843,2,60,,,,
000000908200,000000908200,2,60,,,,
000000921519,000000921519,2,120,,,,
000000904371,000000904371,2,120,,,,
000000904784,000000904784,2,60,,,,
000000908206,000000908206,2,60,,,,
000000908204,000000908204,2,60,,,,
000000908202,000000908202,2,60,,,,
000000900201,000000900201,2,120,,,,
000000909088,000000909088,2,60,,,,
000000921513,000000921513,2,120,,,,
000000906503,000000906503,2,60,,,,
000000909082,000000909082,2,60,,,,
000000909080,000000909080,2,60,,,,
000000921511,000000921511,2,120,,,,
000000906501,000000906501,2,60,,,,
000000901081,000000901081,2,60,,,,
000000905926,000000905926,2,60,,,,
000000905922,000000905922,2,120,,,,
000000905920,000000905920,2,120,,,,
000000910041,000000910041,2,60,,,,
000000921512,000000921512,2,120,,,,
000000921471,000000921471,2,120,,,,
000000905806,000000905806,2,60,,,,
000000905804,000000905804,2,60,,,,
000000905800,000000905800,2,60,,,,
000000903958,000000903958,2,60,,,,
000000905808,000000905808,2,60,,,,
000000921516,000000921516,2,120,,,,
000000921517,000000921517,2,120,,,,
000000909086,000000909086,2,60,,,,
000000906507,000000906507,2,60,,,,
000000921514,000000921514,2,120,,,,
000000906505,000000906505,2,60,,,,
000000921515,000000921515,2,120,,,,
000000921754,000000921754,2,120,,,,
000000906744,000000906744,2,60,,,,
000000921755,000000921755,2,120,,,,
000000921752,000000921752,2,120,,,,
000000921753,000000921753,2,120,,,,
000000921750,000000921750,2,120,,,,
000000921751,000000921751,2,120,,,,
000000906748,000000906748,2,60,,,,
000000921759,000000921759,2,120,,,,
000000903954,000000903954,2,120,,,,
000000906465,000000906465,2,60,,,,
000000903952,000000903952,2,60,,,,
000000921472,000000921472,2,120,,,,
000000906463,000000906463,2,60,,,,
000000903950,000000903950,2,60,,,,
000000921757,000000921757,2,120,,,,
000000909402,000000909402,2,60,,,,
000000905331,000000905331,2,60,,,,
000000909408,000000909408,2,60,,,,
000000909525,000000909525,2,120,,,,
000000909523,000000909523,2,120,,,,
000000903169,000000903169,2,60,,,,
000000909520,000000909520,2,120,,,,
000000907386,000000907386,2,120,,,,
000000907384,000000907384,2,120,,,,
000000907382,000000907382,2,120,,,,
000000903491,000000903491,2,60,,,,
000000907388,000000907388,2,120,,,,
000000906746,000000906746,2,60,,,,
000000904910,000000904910,2,60,,,,
000000907420,000000907420,2,60,,,,
000000907421,000000907421,2,60,,,,
000000907428,000000907428,2,60,,,,
000000908196,000000908196,2,60,,,,
000000908194,000000908194,2,60,,,,
000000908192,000000908192,2,60,,,,
000000901761,000000901761,2,60,,,,
000000908190,000000908190,2,60,,,,
000000900191,000000900191,2,120,,,,
000000905218,000000905218,2,60,,,,
000000908198,000000908198,2,60,,,,
000000903041,000000903041,2,60,,,,
000000909406,000000909406,2,60,,,,
000000909405,000000909405,2,60,,,,
000000904912,000000904912,2,60,,,,
000000904876,000000904876,2,60,,,,
000000904874,000000904874,2,60,,,,
000000904872,000000904872,2,60,,,,
000000921182,000000921182,2,120,,,,
000000907701,000000907701,2,60,,,,
000000904871,000000904871,2,60,,,,
000000921181,000000921181,2,120,,,,
000000904878,000000904878,2,60,,,,
000000909640,000000909640,2,120,,,,
000000913531,000000913531,2,120,,,,
000000901641,000000901641,2,120,,,,
000000904914,000000904914,2,60,,,,
000000900479,000000900479,2,60,,,,
000000910115,000000910115,2,60,,,,
000000904690,000000904690,2,60,,,,
000000902151,000000902151,2,120,,,,
000000904691,000000904691,2,60,,,,
000000908235,000000908235,2,60,,,,
000000908233,000000908233,2,60,,,,
000000908231,000000908231,2,60,,,,
000000907666,000000907666,2,60,,,,
000000907662,000000907662,2,60,,,,
000000921504,000000921504,2,120,,,,
000000921505,000000921505,2,120,,,,
000000921503,000000921503,2,120,,,,
000000921500,000000921500,2,120,,,,
000000921501,000000921501,2,120,,,,
000000906539,000000906539,2,60,,,,
000000921509,000000921509,2,120,,,,
000000900477,000000900477,2,60,,,,
000000904361,000000904361,2,120,,,,
000000921224,000000921224,2,120,,,,
000000905838,000000905838,2,60,,,,
000000906415,000000906415,2,60,,,,
000000909394,000000909394,2,120,,,,
000000921462,000000921462,2,120,,,,
000000903942,000000903942,2,60,,,,
000000921463,000000921463,2,120,,,,
000000909392,000000909392,2,120,,,,
000000921460,000000921460,2,120,,,,
000000903940,000000903940,2,60,,,,
000000901391,000000901391,2,120,,,,
000000906411,000000906411,2,60,,,,
000000909390,000000909390,2,120,,,,
000000905836,000000905836,2,60,,,,
000000905834,000000905834,2,60,,,,
000000905832,000000905832,2,60,,,,
000000921468,000000921468,2,120,,,,
000000903948,000000903948,2,60,,,,
000000921469,000000921469,2,120,,,,
000000921465,000000921465,2,120,,,,
000000903489,000000903489,2,60,,,,
000000906776,000000906776,2,60,,,,
000000921744,000000921744,2,120,,,,
000000906774,000000906774,2,60,,,,
000000906772,000000906772,2,60,,,,
000000921743,000000921743,2,120,,,,
000000921740,000000921740,2,120,,,,
000000906770,000000906770,2,60,,,,
000000921741,000000921741,2,120,,,,
000000921748,000000921748,2,120,,,,
000000906778,000000906778,2,60,,,,
000000921749,000000921749,2,120,,,,
000000921466,000000921466,2,120,,,,
000000903946,000000903946,2,60,,,,
000000909396,000000909396,2,120,,,,
000000921464,000000921464,2,120,,,,
000000903944,000000903944,2,60,,,,
000000903481,000000903481,2,60,,,,
000000905209,000000905209,2,60,,,,
000000909434,000000909434,2,60,,,,
000000901431,000000901431,2,120,,,,
000000905321,000000905321,2,60,,,,
000000909439,000000909439,2,60,,,,
000000903111,000000903111,2,60,,,,
000000903487,000000903487,2,60,,,,
000000903483,000000903483,2,60,,,,
000000908188,000000908188,2,60,,,,
000000904860,000000904860,2,60,,,,
000000904868,000000904868,2,60,,,,
000000913527,000000913527,2,120,,,,
000000904906,000000904906,2,60,,,,
000000904904,000000904904,2,60,,,,
000000908186,000000908186,2,60,,,,
000000908184,000000908184,2,60,,,,
000000908182,000000908182,2,60,,,,
000000905203,000000905203,2,60,,,,
000000908180,000000908180,2,60,,,,
000000900181,000000900181,2,120,,,,
000000904862,000000904862,2,60,,,,
000000908220,000000908220,2,60,,,,
000000921096,000000921096,2,120,,,,
000000921097,000000921097,2,120,,,,
000000921094,000000921094,2,120,,,,
000000921095,000000921095,2,120,,,,
000000907615,000000907615,2,60,,,,
000000921092,000000921092,2,120,,,,
000000921093,000000921093,2,120,,,,
000000921090,000000921090,2,120,,,,
000000907611,000000907611,2,60,,,,
000000908228,000000908228,2,60,,,,
000000921091,000000921091,2,120,,,,
000000907619,000000907619,2,60,,,,
000000921099,000000921099,2,120,,,,
000000904866,000000904866,2,60,,,,
000000904864,000000904864,2,60,,,,
000000904311,000000904311,2,120,,,,
000000900469,000000900469,2,120,,,,
000000902141,000000902141,2,120,,,,
000000904681,000000904681,2,60,,,,
000000904688,000000904688,2,60,,,,
000000900501,000000900501,2,120,,,,
000000908226,000000908226,2,60,,,,
000000908224,000000908224,2,60,,,,
000000908222,000000908222,2,60,,,,
000000900221,000000900221,2,120,,,,
000000910061,000000910061,2,60,,,,
000000905974,000000905974,2,60,,,,
000000905970,000000905970,2,60,,,,
000000905978,000000905978,2,60,,,,
000000902741,000000902741,2,60,,,,
000000906271,000000906271,2,60,,,,
000000904634,000000904634,2,60,,,,
000000904632,000000904632,2,60,,,,
000000921249,000000921249,2,120,,,,
